mass [kg],skin thickness [mm],stringer thickness [mm],stringer cross-section area [mm2],frame cross-section area [mm2],stringer pitch [mm],frame pitch [mm],stringer/frame material,skin material,stress margin [%]
123.74814097253135,2.000000000000001,0.8,40.0,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,319467.9915696446
123.89405724570784,2.2000000000000006,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,435672.4189863322
124.81015759565648,2.2000000000000006,0.8,29.999999999999996,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,282220.891781021
124.82352714656824,2.1000000000000005,0.8,40.0,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,306635.19349854277
124.96944341974476,2.3000000000000007,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,457092.3348313583
125.72497436754432,2.2000000000000006,0.8,29.999999999999996,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,282220.891781021
125.73834391845608,2.1000000000000005,0.8,40.0,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,306635.19349854277
125.8842601916326,2.3000000000000007,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,457092.3348313583
126.21153525729612,2.3000000000000007,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,456263.97550176654
127.28692143133301,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,477059.75643010734
128.20173820322086,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,477059.75643010734
128.46942468320782,2.2000000000000006,0.8,29.999999999999996,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,282220.891781021
128.48279423411958,2.1000000000000005,0.8,40.0,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,306635.19349854277
128.62871050729612,2.3000000000000007,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,457092.3348313583
129.54481085724476,2.3000000000000007,0.8,29.999999999999996,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,243988.99171292956
129.5581804081565,2.2000000000000006,0.8,40.0,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,283542.57936786104
129.704096681333,2.4000000000000012,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,477889.51112400374
130.4596276291326,2.3000000000000007,0.8,29.999999999999996,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,243988.99171292956
130.47299718004433,2.2000000000000006,0.8,40.0,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,283542.57936786104
130.61891345322084,2.4000000000000012,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,477889.51112400374
130.94618851888436,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,477059.75643010734
132.02157469292123,2.500000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,497141.76479751925
132.93639146480908,2.500000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,497141.76479751925
133.2040779447961,2.3000000000000007,0.8,29.999999999999996,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,243988.99171292956
133.21744749570783,2.2000000000000006,0.8,40.0,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,283542.57936786104
133.36336376888437,2.4000000000000012,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,477889.51112400374
134.279464118833,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,178139.26806280855
134.29283366974477,2.3000000000000007,0.8,40.0,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,245306.26010452132
134.43874994292125,2.500000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,497972.55309827515
135.19428089072085,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,178139.26806280855
135.2076504416326,2.3000000000000007,0.8,40.0,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,245306.26010452132
135.3535667148091,2.500000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,497972.55309827515
135.68084178047258,2.500000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,497141.76479751925
136.75622795450954,2.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,516415.3658102283
137.67104472639735,2.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,516415.3658102283
137.93873120638438,2.4000000000000012,0.8,29.999999999999996,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,178139.26806280855
137.9521007572961,2.3000000000000007,0.8,40.0,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,245306.26010452132
138.0980170304726,2.500000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,497972.55309827515
139.027486931333,2.4000000000000012,0.8,40.0,59.99999999999999,100.0,500.0,AA2024-T3,AA2024-T3,179449.9151602312
139.17340320450955,2.600000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,517246.82902093744
139.94230370322083,2.4000000000000012,0.8,40.0,59.99999999999999,100.0,400.0,AA2024-T3,AA2024-T3,179449.9151602312
140.08821997639737,2.600000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,517246.82902093744
140.41549504206088,2.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,516415.3658102283
141.49088121609776,2.700000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,534781.9407737642
142.4056979879856,2.700000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,534781.9407737642
142.68675401888436,2.4000000000000012,0.8,40.0,59.99999999999999,100.0,300.0,AA2024-T3,AA2024-T3,179449.9151602312
142.8326702920609,2.600000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,517246.82902093744
143.90805646609778,2.700000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,535613.7214827584
144.82287323798562,2.700000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,535613.7214827584
145.1501483036491,2.700000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,534781.9407737642
146.225534477686,2.8000000000000007,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,552138.0394260702
147.14035124957385,2.8000000000000007,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,552138.0394260702
147.56732355364912,2.700000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,535613.7214827584
148.64270972768603,2.8000000000000007,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,552969.7797301897
149.55752649957387,2.8000000000000007,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,552969.7797301897
149.88480156523735,2.8000000000000007,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,552138.0394260702
150.96018773927426,2.9000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,568374.4024518139
151.8750045111621,2.9000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,568374.4024518139
152.30197681523737,2.8000000000000007,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,552969.7797301897
153.37736298927427,2.9000000000000012,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,569205.742136613
154.29217976116212,2.9000000000000012,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,569205.742136613
154.6194548268256,2.9000000000000012,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,568374.4024518139
155.69484100086254,3.0000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,583374.8150423691
156.60965777275038,3.0000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,583374.8150423691
157.03663007682562,2.9000000000000012,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,569205.742136613
158.11201625086255,3.0000000000000013,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,584205.3896740114
159.0268330227504,3.0000000000000013,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,584205.3896740114
159.35410808841388,3.0000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,583374.8150423691
160.4294942624508,3.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,597014.7407304011
161.34431103433863,3.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,597014.7407304011
161.7712833384139,3.0000000000000013,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,584205.3896740114
162.8466695124508,3.100000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,597844.1796076851
163.76148628433864,3.100000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,597844.1796076851
164.08876135000213,3.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,597014.7407304011
165.164147524039,3.200000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,609159.6682243013
166.07896429592685,3.200000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,609159.6682243013
166.50593660000214,3.100000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,597844.1796076851
167.58132277403902,3.200000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,609987.5921294926
168.49613954592687,3.200000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,609987.5921294926
168.82341461159035,3.200000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,609159.6682243013
169.8988007856273,3.300000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,619663.080315856
170.81361755751513,3.300000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,619663.080315856
171.24058986159037,3.200000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,609987.5921294926
172.3159760356273,3.300000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,620489.0989885558
173.23079280751514,3.300000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,620489.0989885558
173.55806787317863,3.300000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,619663.080315856
174.6334540472156,3.4000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,628363.9195355126
175.54827081910344,3.4000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,628363.9195355126
175.97524312317864,3.300000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,620489.0989885558
177.0506292972156,3.4000000000000017,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,629187.6287728064
177.96544606910345,3.4000000000000017,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,629187.6287728064
178.29272113476694,3.4000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,628363.9195355126
179.3681073088038,3.5000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,635083.3742799332
180.28292408069163,3.5000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,635083.3742799332
180.70989638476695,3.4000000000000017,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,629187.6287728064
181.7852825588038,3.5000000000000013,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,635904.3525355085
182.70009933069164,3.5000000000000013,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,635904.3525355085
183.02737439635513,3.5000000000000013,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,635083.3742799332
184.10276057039204,3.6000000000000014,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,639620.732039426
185.01757734227988,3.6000000000000014,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,639620.732039426
185.44454964635514,3.5000000000000013,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,635904.3525355085
186.51993582039205,3.6000000000000014,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,640438.5363494819
187.4347525922799,3.6000000000000014,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,640438.5363494819
187.76202765794338,3.6000000000000014,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,639620.732039426
188.83741383198034,3.7000000000000015,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,641747.9267744329
189.75223060386818,3.7000000000000015,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,641747.9267744329
190.1792029079434,3.6000000000000014,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,640438.5363494819
191.25458908198036,3.7000000000000015,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,642562.087771151
192.1694058538682,3.7000000000000015,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,642562.087771151
192.49668091953168,3.7000000000000015,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,641747.9267744329
193.5720670935686,3.8000000000000016,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,641202.2167024025
194.48688386545643,3.8000000000000016,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,641202.2167024025
194.9138561695317,3.7000000000000015,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,642562.087771151
195.9892423435686,3.8000000000000016,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,642012.2323733025
196.90405911545645,3.8000000000000016,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,642012.2323733025
197.23133418111993,3.8000000000000016,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,641202.2167024025
198.3067203551568,3.9000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,637676.1143031847
199.22153712704466,3.9000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,637676.1143031847
199.64850943111995,3.8000000000000016,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,642012.2323733025
200.72389560515683,3.9000000000000017,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,638481.4419937503
201.63871237704467,3.9000000000000017,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,638481.4419937503
201.96598744270815,3.9000000000000017,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,637676.1143031847
203.04137361674512,4.000000000000002,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,630803.1522413328
203.95619038863296,4.000000000000002,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,630803.1522413328
204.38316269270817,3.9000000000000017,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,638481.4419937503
205.45854886674513,4.000000000000002,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,631603.1981369129
206.37336563863298,4.000000000000002,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,631603.1981369129
206.70064070429646,4.000000000000002,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,630803.1522413328
207.7760268783333,4.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,620137.1067795281
208.69084365022115,4.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,620137.1067795281
209.11781595429647,4.000000000000002,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,631603.1981369129
210.19320212833333,4.100000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,620931.21166087
211.10801890022117,4.100000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,620931.21166087
211.43529396588465,4.100000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,620137.1067795281
212.51068013992162,4.200000000000002,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,605120.4884001592
213.42549691180946,4.200000000000002,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,605120.4884001592
213.85246921588467,4.100000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,620931.21166087
214.92785538992163,4.200000000000002,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,605907.9076843446
215.84267216180947,4.200000000000002,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,605907.9076843446
216.16994722747296,4.200000000000002,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,605120.4884001592
217.24533340150987,4.300000000000002,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,585034.4775782616
218.1601501733977,4.300000000000002,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,585034.4775782616
218.58712247747297,4.200000000000002,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,605907.9076843446
219.66250865150988,4.300000000000002,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,585814.3521879097
220.57732542339772,4.300000000000002,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,585814.3521879097
220.9046004890612,4.300000000000002,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,585034.4775782616
221.9799866630981,4.400000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,558914.6240478209
222.89480343498593,4.400000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,558914.6240478209
223.32177573906122,4.300000000000002,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,585814.3521879097
224.3971619130981,4.400000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,559685.9356906669
225.31197868498595,4.400000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,559685.9356906669
225.63925375064943,4.400000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,558914.6240478209
226.7146399246864,4.500000000000003,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,525397.891320919
227.62945669657424,4.500000000000003,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,525397.891320919
228.05642900064944,4.400000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,559685.9356906669
229.1318151746864,4.500000000000003,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,526159.3892288163
230.04663194657425,4.500000000000003,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,526159.3892288163
230.37390701223774,4.500000000000003,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,525397.891320919
231.44929318627464,4.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,482415.9315430427
232.3641099581625,4.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,482415.9315430427
232.79108226223775,4.500000000000003,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,526159.3892288163
233.86646843627466,4.600000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,483166.0014771441
234.7812852081625,4.600000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,483166.0014771441
235.108560273826,4.600000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,482415.9315430427
236.1839464478629,4.700000000000003,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,426486.0925960511
237.09876321975074,4.700000000000003,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,426486.0925960511
237.525735523826,4.600000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,483166.0014771441
238.6011216978629,4.700000000000003,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,427222.49124978745
239.51593846975075,4.700000000000003,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,427222.49124978745
239.84321353541424,4.700000000000003,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,426486.0925960511
240.91859970945114,4.8000000000000025,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,350666.7185787803
241.833416481339,4.8000000000000025,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,350666.7185787803
242.26038878541425,4.700000000000003,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,427222.49124978745
243.33577495945116,4.8000000000000025,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,351385.91645031516
244.250591731339,4.8000000000000025,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,351385.91645031516
244.57786679700249,4.8000000000000025,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,350666.7185787803
245.65325297103936,4.900000000000001,0.8,29.999999999999996,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,235656.04628428418
246.5680697429272,4.900000000000001,0.8,29.999999999999996,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,235656.04628428418
246.9950420470025,4.8000000000000025,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,351385.91645031516
248.07042822103938,4.900000000000001,0.8,40.0,59.99999999999999,200.0,500.0,AA2024-T3,AA2024-T3,236350.85109246394
248.98524499292722,4.900000000000001,0.8,40.0,59.99999999999999,200.0,400.0,AA2024-T3,AA2024-T3,236350.85109246394
249.3125200585907,4.900000000000001,0.8,29.999999999999996,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,235656.04628428418
251.72969530859072,4.900000000000001,0.8,40.0,59.99999999999999,200.0,300.0,AA2024-T3,AA2024-T3,236350.85109246394
